team_key,mean_med,mean_mean,med_med,med_mean,years_active,team_number,country,nickname,count,country_groups,percent
frc3098,29.3,29.69,26.52,30.81,16,3098,USA,Waterford Robotics,7,USA,43.75
frc3102,22.82,23.19,24.06,23.38,16,3102,USA,Tech-No-Tigers,2,USA,12.5
frc3117,23.7,23.97,24.17,25.31,16,3117,Canada,Harfangs,1,Canada,6.25
frc3128,25.49,25.3,26.1,25.11,15,3128,USA,The Aluminum Narwhals,8,USA,53.33
frc3130,29.57,29.13,31.8,30.35,15,3130,USA,The ERRORs,7,USA,46.67
frc3132,27.08,28.44,27.14,28.26,15,3132,Australia,Thunder Down Under,11,Australia,73.33
frc3134,24.17,24.68,20.74,22.93,15,3134,USA,The Accelerators,1,USA,6.67
frc3136,18.9,19.95,21.7,20.8,15,3136,USA,O.R.C.A.,1,USA,6.67
frc3137,23.73,23.89,22.04,23.3,15,3137,USA,T-Birds,2,USA,13.33
frc3138,29.92,29.3,28.3,28.74,15,3138,USA,Innovators Robotics,5,USA,33.33
frc314,25.77,26.25,28.73,28,26,314,USA,The Megatron Oracles,9,USA,34.62
frc3140,19.36,19.92,16.93,17.44,15,3140,USA,Flagship,3,USA,20
frc3142,20.92,21.8,20.18,20.05,15,3142,USA,Aperture,6,USA,40
frc3146,23.85,24.67,24.76,26.19,15,3146,USA,GRANBY GRUNTS,2,USA,13.33
frc3147,24.27,25.25,25.56,25.09,15,3147,USA,Munster Horsepower,2,USA,13.33
frc3158,19.57,21.02,19.06,19.91,15,3158,Mexico,PrepaTec - TECBOT,7,Central/South America,46.67
frc316,29.51,30.13,30.2,30.26,26,316,USA,LUNATECS,9,USA,34.62
frc3160,22.5,22.81,23.45,22.47,15,3160,USA,F. R. O. G. - FIRST Robotics Organization of Grove,2,USA,13.33
frc3161,26.7,26.66,29.49,27.34,15,3161,Canada,Tronic Titans,4,Canada,26.67
frc3164,16.69,18.12,15.13,15.62,15,3164,USA,Stealth Tigers,2,USA,13.33
frc3166,27.05,26.41,26.91,26.37,15,3166,USA,First Year Ravens,2,USA,13.33
frc3171,25.05,24.91,26.5,25.8,15,3171,USA,HURRICANES,4,USA,26.67
frc3172,20.76,21.08,20.6,21.68,15,3172,USA,HorsePOWER,3,USA,20
frc3173,23.23,23.67,22.81,23.49,15,3173,USA,IgKnighters,1,USA,6.67
frc3175,23.94,25.72,25.24,26.42,15,3175,USA,Knight Vision,5,USA,33.33
frc3176,23.8,24.66,23.57,25.82,15,3176,USA,Purple Precision,3,USA,20
frc3181,17.27,19.09,18.58,19.12,15,3181,USA,Pittsford Panthers,1,USA,6.67
frc3182,21.42,22.8,21.26,24.62,15,3182,USA,Athena's Warriors,1,USA,6.67
frc3184,21.35,23.11,21.93,23.29,15,3184,USA,Blaze Robotics,4,USA,26.67
frc3189,20.32,21.28,20.18,19.72,15,3189,USA,Circuit Breakers,4,USA,26.67
frc319,26.56,27.16,26.41,27.6,26,319,USA,Big Bad Bob,6,USA,23.08
frc3193,25.34,25.75,25.64,26.74,15,3193,USA,Falco Tech,3,USA,20
frc3196,23.01,23.17,23.53,22.88,15,3196,USA,Team SPORK,5,USA,33.33
frc3197,22.53,23.32,23.31,25.08,15,3197,USA,HexHounds,3,USA,20
frc3201,23.1,23.83,21.53,21.3,15,3201,USA,Ross Rambotics,1,USA,6.67
frc3204,13.98,15.4,13.63,14.38,15,3204,USA,Steampunk Penguins,1,USA,6.67
frc3205,23.44,24.05,23.24,23.73,15,3205,USA,Patriots,1,USA,6.67
frc321,21.71,22.95,21.83,22.68,26,321,USA,RoboLancers,7,USA,26.92
frc3211,23.12,23.93,22.62,24.85,15,3211,Israel,The Y Team,5,Middle East,33.33
frc3218,19.54,20.6,21.05,20.05,15,3218,USA,Panther Robotics,4,USA,26.67
frc3219,17.91,19.6,17.14,18.21,15,3219,USA,"TREAD (Trojan Robotics, Engineering, Art, & Design)",1,USA,6.67
frc3229,17.27,18.72,15.03,17.98,15,3229,USA,Hawktimus Prime,3,USA,20
frc3234,25.68,26.32,24.62,26.13,15,3234,USA,Red Arrows,2,USA,13.33
frc324,29.58,30.75,31.36,33.52,27,324,USA,Chips,2,USA,7.41
frc3242,16.06,18.31,12.19,17.99,15,3242,USA,ILLUMICATS,2,USA,13.33
frc3243,16.7,17.67,16.24,16.98,15,3243,USA,Amperes,1,USA,6.67
frc3245,22.82,24.76,24.19,25.34,15,3245,USA,Ravens,5,USA,33.33
frc325,35.26,34.55,35.7,34.76,27,325,USA,Respawn Robotics,2,USA,7.41
frc3255,27.42,27.63,24.97,24.96,15,3255,USA,SuperNURDs,3,USA,20
frc3256,26.63,27.13,26.24,28.09,15,3256,USA,WarriorBorgs,8,USA,53.33
frc3260,23.35,23.79,26.57,27.14,15,3260,USA,SHARP,3,USA,20
frc3276,24.8,24.89,22.61,21.29,15,3276,USA,TOOLCATS,2,USA,13.33
frc3277,23.73,24.29,22.81,24.17,15,3277,USA,ProDigi,2,USA,13.33
frc3278,18.71,18.23,15.37,15.68,15,3278,USA,The Electric Lakers,2,USA,13.33
frc3284,28.8,29.62,30,31.53,15,3284,USA,Camdenton  LASER 3284,12,USA,80
frc3288,19.88,21.36,21.18,21.78,15,3288,USA,Punchers,4,USA,26.67
frc329,27.03,27.91,27.77,29.01,26,329,USA,Mohawks,13,USA,50
frc3293,27.21,27.62,25.86,26.1,15,3293,USA,OtterBots,1,USA,6.67
frc33,37.89,38.3,36.47,37.45,29,33,USA,Killer Bees,20,USA,68.97
frc3309,27.73,29.03,26.54,28.11,15,3309,USA,Friarbots,6,USA,40
frc3310,33.1,33.66,35.31,35.56,15,3310,USA,Black Hawk Robotics,11,USA,73.33
frc3313,22.76,22.88,25.4,26.38,15,3313,USA,Mechatronics,2,USA,13.33
frc3314,28.1,28.37,27.85,27.51,15,3314,USA,Mechanical Mustangs,7,USA,46.67
frc3316,23.55,23.93,25.44,25,15,3316,Israel,D-Bug,3,Middle East,20
frc3322,28.64,29.37,27.19,28.76,15,3322,USA,Eagle Evolution,6,USA,40
frc3324,25.97,26.37,28.27,28.14,15,3324,USA,The Metrobots,5,USA,33.33
frc333,19.32,20.24,17.22,18.53,26,333,USA,MEGALODONS,5,USA,19.23
frc3339,33.34,33.45,32.69,32.66,15,3339,Israel,BumbleB,10,Middle East,66.67
frc334,19.96,21.02,19.35,19.41,26,334,USA,TechKnights,4,USA,15.38
frc3341,17.21,19.05,15.02,19.74,15,3341,USA,Option 16,2,USA,13.33
frc3344,15.3,16.26,17.11,17.44,15,3344,USA,Space Dragons,1,USA,6.67
frc335,17.49,18.25,17.36,18.19,26,335,USA,Skillz Tech Gear Botz,4,USA,15.38
frc3352,19.6,21.25,16.77,16.73,15,3352,USA,3352 Flaming Monkeys 4-H Robotics Club,3,USA,20
frc3354,17.57,18.73,20.12,18.73,15,3354,Mexico,PrepaTec - TecDroid,4,Central/South America,26.67
frc3357,28.85,29.45,28.62,30.19,15,3357,USA,COMETS,10,USA,66.67
frc3359,15.46,17.42,12.14,14.58,15,3359,USA,Royal Robotics,2,USA,13.33
frc3360,25.48,26.47,24.48,25.34,15,3360,Canada,Hyperion,5,Canada,33.33
frc3374,22.69,24.19,24.28,24.95,15,3374,USA,Jackson Hole RoboBroncs,8,USA,53.33
frc3381,20.97,21.68,16.78,16.75,15,3381,USA,Droid Rage,4,USA,26.67
frc339,23.71,24.34,24.06,24.04,25,339,USA,Kilroy Robotics,5,USA,20
frc3390,15.54,16.86,14.35,16.16,15,3390,Türkiye,ANATOLIAN EAGLEBOTS,2,Middle East,13.33
frc3393,21.44,22.23,17.32,19.36,15,3393,USA,Horns of Havoc,2,USA,13.33
frc3397,20.74,20.91,21.92,21.68,15,3397,USA,Robolions,4,USA,26.67
frc34,21.81,22.55,21.28,22.85,28,34,USA,Rockets,5,USA,17.86
frc340,33.41,34,33.05,33.58,25,340,USA,G.R.R. (Greater Rochester Robotics),15,USA,60
frc3405,16.7,18.22,18.85,18.29,15,3405,USA,ALChemists,1,USA,6.67
frc341,30.97,30.91,32.49,31.33,25,341,USA,Miss Daisy,20,USA,80
frc3414,26.02,26.83,25.53,25.53,15,3414,USA,Hackbots,7,USA,46.67
frc3419,24.27,24.73,23.93,24.29,15,3419,USA,RoHawks,4,USA,26.67
frc342,25.39,25.56,23.73,22.62,25,342,USA,Burning Magnetos,7,USA,28
frc343,28.36,28.88,28.79,28.6,25,343,USA,Metal-In-Motion,12,USA,48
frc3452,27.57,28.07,24.37,24.96,14,3452,USA,GreengineerZ,5,USA,35.71
frc3459,22.42,23.09,22.36,23.05,14,3459,USA,Team PyroTech,4,USA,28.57
frc346,24.94,25.28,21.18,21.83,25,346,USA,RoboHawks,9,USA,36
frc3461,26.49,26.32,24.52,25.46,14,3461,USA,Operation PEACCE Robotics,2,USA,14.29
frc3464,27.78,27.93,26.84,25.01,14,3464,USA,Sim-City,4,USA,28.57
frc3467,32.83,32.03,33.44,32.38,14,3467,USA,Windham Windup,9,USA,64.29
frc3472,19.09,19.31,20.06,20.86,14,3472,Mexico,PrepaTec - Buluk,3,Central/South America,21.43
frc3473,25.47,25.5,27.18,25.9,14,3473,USA,Team Sprocket,3,USA,21.43
frc3476,35.61,36.34,36.9,38.41,14,3476,USA,Code Orange,11,USA,78.57
frc3478,28.39,29.47,29.15,30.51,14,3478,Mexico,PrepaTec - LamBot,11,Central/South America,78.57
frc348,23.55,24.13,21.74,23.06,25,348,USA,Norwell Robotics,5,USA,20
frc3480,19.85,20.36,18.37,21.85,14,3480,Mexico,PrepaTec - ABTOMAT,3,Central/South America,21.43
frc3481,25.51,25.74,22.81,22.58,14,3481,USA,Bronc Botz,7,USA,50
frc3487,27.19,26.72,26.75,26.41,14,3487,USA,Red Pride Robotics,1,USA,7.14
frc3489,23.61,24.52,23.6,24.52,14,3489,USA,Category 5,6,USA,42.86
frc3490,22.37,23.57,23.83,23.42,14,3490,USA,Viper Drive,2,USA,14.29
frc3492,26.09,27.62,23.96,27.14,14,3492,USA,Putnam Area Robotics Team (P.A.R.T.s),4,USA,28.57
frc3494,29.27,29.3,26.91,26.35,14,3494,USA,The Quadrangles,3,USA,21.43
frc3501,21.58,23.53,20.48,22.67,14,3501,USA,Firebots,2,USA,14.29
frc3504,27.16,27.09,27.5,27.5,14,3504,USA,Girls of Steel,11,USA,78.57
frc3506,24.62,25.02,24.56,25.69,14,3506,USA,YETI Robotics,6,USA,42.86
frc3507,22.9,23.47,21.42,22.09,14,3507,USA,Ubotics,3,USA,21.43
frc3512,28.64,29.71,29.69,29.25,14,3512,USA,Spartatroniks,5,USA,35.71
frc3526,16.7,16.51,15.95,15.35,14,3526,Mexico,PrepaTec - Blue Ignition,2,Central/South America,14.29
frc3527,14.72,16.24,13.43,15.07,14,3527,Mexico,PrepaTec - Balam Esmeralda,4,Central/South America,28.57
frc353,24.37,24.76,24.52,25.2,25,353,USA,POBots,10,USA,40
frc3533,17.48,18.01,13.43,13.72,14,3533,Canada,Mekano,1,Canada,7.14
frc3534,28.51,29.7,30.09,31.47,14,3534,USA,House of Cards,6,USA,42.86
frc3536,28.83,29.52,28.15,28.5,14,3536,USA,Electro Eagles,7,USA,50
frc3538,30.57,31.75,33.98,33.46,14,3538,USA,RoboJackets,7,USA,50
frc3539,37.03,36.01,38.19,37.62,14,3539,USA,Byting Bulldogs,10,USA,71.43
frc354,21.45,21.51,18.42,19.15,25,354,USA,G-House Pirates,4,USA,16
frc3544,20.05,21.22,21.05,20.76,14,3544,Canada,Spartiates,1,Canada,7.14
frc3546,29.08,30.06,26.34,25.79,14,3546,USA,Buc'n'Gears,4,USA,28.57
frc3550,23.6,24.24,22.81,22.28,14,3550,Canada,Robotronix,2,Canada,14.29
frc3560,21.66,23.41,21.43,21.53,14,3560,Canada,Chingbotics,1,Canada,7.14
frc3566,20.67,21.7,18.4,20.06,14,3566,USA,Gone Fishin',2,USA,14.29
frc3572,30.66,30.98,30.56,31.18,14,3572,USA,Wavelength,4,USA,28.57
frc3574,23.01,23.9,21.95,23.27,14,3574,USA,HIGH TEKERZ,6,USA,42.86
frc358,27.4,27.75,29.46,28.02,25,358,USA,Robotic Eagles,11,USA,44
frc3588,21.85,22.06,21.96,21.31,14,3588,USA,the Talon,1,USA,7.14
frc359,33.52,33.92,34.94,34.97,25,359,USA,Hawaiian Kids,18,USA,72
frc3596,22.19,22.68,19.46,21.28,14,3596,USA,Rocket Robotics,1,USA,7.14
frc3598,24.35,24.88,23.62,24.29,14,3598,USA,SEStematic Eliminators,2,USA,14.29
frc360,26.18,26.8,25.85,27.19,25,360,USA,The Revolution,9,USA,36
frc3602,24.3,25.36,25.32,25.98,14,3602,USA,RoboMos,3,USA,21.43
frc3603,22.92,23.53,22.15,24.01,14,3603,USA,Cyber Coyotes,3,USA,21.43
frc3604,27.9,28.75,30.88,31.71,14,3604,USA,Goon Squad,6,USA,42.86
frc3616,26.52,26.48,26.3,26.24,14,3616,USA,Team Phenomena,5,USA,35.71
frc3618,26.1,27.05,27.08,27.75,14,3618,USA,Petoskey Paladins,5,USA,35.71
frc3620,32.64,33.62,32.31,31.19,14,3620,USA,Average Joes,9,USA,64.29
frc3623,23.21,23.51,22.56,21.62,14,3623,USA,The Robomingos,2,USA,14.29
frc3624,23.43,24.77,21.83,23.68,14,3624,USA,ThunderColts,3,USA,21.43
frc3627,18.87,18.99,20.49,20.36,14,3627,USA,The Jungle Robotics,3,USA,21.43
frc3630,27.71,28.21,30.39,29.01,14,3630,USA,Stampede,5,USA,35.71
frc3634,19.98,20.84,18.86,20.5,14,3634,USA,Spark City,1,USA,7.14
frc3635,19.62,20.52,22.47,21.46,14,3635,USA,Flying Legion,2,USA,14.29
frc3636,22.36,23.37,23.9,23.3,14,3636,USA,Generals,2,USA,14.29
frc3637,23.88,24.74,23.23,23.16,14,3637,USA,The Daleks,3,USA,21.43
frc364,30.52,31.28,31.16,30.64,25,364,USA,Team Fusion 364,11,USA,44
frc3641,32.7,33.12,32.66,31.98,14,3641,USA,The Flying Toasters,8,USA,57.14
frc3646,22.54,23.44,24.05,23.39,14,3646,Türkiye,INTEGRA BAHCESEHIR,4,Middle East,28.57
frc3647,30.5,30.73,29.16,30.23,14,3647,USA,Millennium Falcons,3,USA,21.43
frc3648,20.1,21.27,16.25,20.37,14,3648,USA,Sparta Robotica,1,USA,7.14
frc365,34.7,34.78,32.5,32.4,25,365,USA,Miracle Workerz,21,USA,84
frc3654,24.47,25.06,22.14,25.15,14,3654,USA,TechTigers,3,USA,21.43
frc3655,24.98,25.92,22.92,24.84,14,3655,USA,Tractor Technicians,4,USA,28.57
frc3656,29.89,29.9,31.23,30.82,14,3656,USA,Dexter Dreadbots,7,USA,50
frc3660,23.32,23.64,25.35,24.21,14,3660,USA,LIGHTSABERS,2,USA,14.29
frc3663,32.64,32.6,29.39,29.06,14,3663,USA,CPR - Cedar Park Robotics,7,USA,50
frc3667,24.22,24.47,26.49,27.29,14,3667,USA,Mecanum Knights,2,USA,14.29
frc3668,21.28,23.74,22.14,23.81,14,3668,USA,TroBots,3,USA,21.43
frc3674,27.27,27.65,26.84,27.3,14,3674,USA,CloverBots,4,USA,28.57
frc3679,21.55,22.62,23.03,23.5,14,3679,USA,rattlers,1,USA,7.14
frc368,33.61,33.34,31.11,31.02,25,368,USA,Team Kika Mana,12,USA,48
frc3683,37.84,37.47,36.4,36.33,14,3683,Canada,Team DAVE,8,Canada,57.14
frc3688,28.88,29.3,28.66,28.84,14,3688,USA,Norsemen,3,USA,21.43
frc369,22.08,22.4,24.29,23.9,25,369,USA,High Voltage Robotics,5,USA,20
frc3692,19.76,22.19,20.1,23.09,14,3692,USA,Rock N' Robotics,1,USA,7.14
frc3695,20.75,22.84,20.62,21.59,14,3695,USA,Foximus Prime,1,USA,7.14
frc3704,16.21,17.65,15.79,17.08,14,3704,USA,RoboSapiens,1,USA,7.14
frc3707,26.72,27.27,25.27,26.31,14,3707,USA,TechnoDogs,3,USA,21.43
frc3719,22.47,23.94,21.25,21.5,14,3719,USA,STEM Whalers,1,USA,7.14
frc3721,20.21,21.55,21.19,22.01,14,3721,USA,Charger Robotics,2,USA,14.29
frc3728,12.54,14.97,12.27,16.09,14,3728,USA,Momentum,1,USA,7.14
frc3729,21.57,22.43,20.9,21.9,14,3729,USA,The Raiders,1,USA,7.14
frc3735,22.02,22.94,20.73,21.67,14,3735,USA,VorTX,4,USA,28.57
frc3737,20.57,21.02,20.77,23.42,14,3737,USA,Roto Raptors,3,USA,21.43
frc3739,21.93,25.37,25.14,25.15,14,3739,Canada,Oakbotics,1,Canada,7.14
frc3743,17.53,18.73,16.88,19.1,14,3743,USA,Eagle Bots,1,USA,7.14
frc3748,19.57,19.93,19.68,20.17,14,3748,USA,Ragnarok Robotics,1,USA,7.14
frc3749,18.66,19.93,19.26,20.73,14,3749,USA,Team Optix,2,USA,14.29
frc3753,19.35,20.24,20.15,21,14,3753,USA,BulahBots!,3,USA,21.43
frc3755,20.14,20.31,18.21,18.82,14,3755,USA,Dragon Robotics,1,USA,7.14
frc3756,23.25,24.91,22.15,24.55,14,3756,Canada,RamFerno,2,Canada,14.29
frc3767,22.17,23.58,25.44,26.25,14,3767,USA,TC Titans,3,USA,21.43
frc3770,25.31,26.3,27.28,26.36,14,3770,USA,BlitzCreek,5,USA,35.71
frc378,27.37,28.35,26.61,28.54,25,378,USA,The Circuit Stompers,7,USA,28
frc3786,18.94,18.76,17.7,17.83,14,3786,USA,Chargers,1,USA,7.14
frc379,27.46,28.41,28.68,29.21,25,379,USA,The RoboCats,12,USA,48
frc3792,21.98,21.96,22.04,23.46,14,3792,USA,Army Ants,4,USA,28.57
frc3793,19.39,19.46,18.1,19.11,14,3793,USA,CyberTitans,1,USA,7.14
frc3794,16.62,18.48,15.97,18.29,14,3794,Mexico,Prepa Tecmilenio WinT,5,Central/South America,35.71
frc3799,24.15,24.25,23.4,22.73,14,3799,USA,Electric Fire,2,USA,14.29
frc3802,23.84,23.54,24.12,23.95,14,3802,USA,✨RoboPOP✨,3,USA,21.43
frc3807,16.98,18.15,19.52,20.57,14,3807,USA,Overland BlazerBots,1,USA,7.14
frc3824,30.07,31.08,30.71,32.32,14,3824,USA,HVA RoHAWKtics,8,USA,57.14
frc3826,23.88,24.08,25.66,25.38,14,3826,USA,"Sequim Robotics Federation ""SRF""",1,USA,7.14
frc3835,21.32,21.69,20.55,20.36,14,3835,Israel,Vulcan,1,Middle East,7.14
frc3838,22.38,22.88,22.22,22.5,14,3838,USA,Roc City Robotix,1,USA,7.14
frc3843,20.11,21.2,18.94,20.81,14,3843,USA,ROBO RACERS,1,USA,7.14
frc3847,29.85,29.67,31.1,29.25,14,3847,USA,Spectrum   -△◅,10,USA,71.43
frc3853,17.97,19.19,17.78,17.38,14,3853,USA,Pridetronics,2,USA,14.29
frc3859,25.38,26.71,23.72,25.13,14,3859,USA,Wolfpack Robotics,1,USA,7.14
frc386,25.13,25.81,26.02,26.28,25,386,USA,Team Voltage,13,USA,52
frc3863,21.68,22.31,23.3,25.18,14,3863,USA,Pantherbotics,1,USA,7.14
frc3875,25.33,25.23,24.15,23.38,14,3875,USA,Red Storm Robotics,2,USA,14.29
frc3880,24.37,24.95,22.09,23.94,14,3880,USA,Tiki Techs,8,USA,57.14
frc3881,19.78,21.47,21.32,24.54,14,3881,USA,WHEA Sharkbots,2,USA,14.29
frc3882,24.53,25.31,25.35,25.85,14,3882,USA,Lunas,1,USA,7.14
frc3925,24.14,24.66,23.5,23.64,13,3925,USA,Ventura Robotics,3,USA,23.08
frc3926,24.6,24.15,28.05,27.04,13,3926,USA,MPArors,3,USA,23.08
frc3928,28,29.64,30.53,32.02,13,3928,USA,Team Neutrino,7,USA,53.85
frc3931,25.47,24.85,26.75,25.96,13,3931,USA,Cockadoodle Dominators,4,USA,30.77
frc3932,23.94,25.56,25.83,26.7,13,3932,USA,The Dirty Mechanics,4,USA,30.77
frc3933,18.87,20.33,19.62,21.46,13,3933,Mexico,PrepaTec - Taman Keet,2,Central/South America,15.38
frc3936,21.69,23.5,18.06,21.41,13,3936,USA,RoboBlitz 3936,2,USA,15.38
frc3937,33.2,33.52,32.71,34.46,13,3937,USA,Breakaway,10,USA,76.92
frc3939,21.84,21.89,24.56,24.02,13,3939,USA,Botetourt 4-H Robotics,1,USA,7.69
frc3940,26.41,26.7,28.06,30.22,13,3940,USA,CyberTooth,4,USA,30.77
frc3944,22.84,22.92,21.29,20.64,13,3944,USA,All Knights,2,USA,15.38
frc3947,30.02,30.41,28.5,30.1,13,3947,USA,The Last Crusaders,1,USA,7.69
frc395,23.43,23.93,21.13,24.31,25,395,USA,2 Train Robotics,8,USA,32
frc3950,24.95,25.6,22.92,23.71,13,3950,USA,RoboGym Robotics,4,USA,30.77
frc3951,22.72,24.16,20.31,24.95,13,3951,USA,SUITS,1,USA,7.69
frc3952,17.73,18.75,20.1,20.98,13,3952,USA,Troy Robotics,1,USA,7.69
frc3954,25.27,25.35,26.39,25.77,13,3954,USA,4-H Electrotechs,1,USA,7.69
frc3959,26.46,26.32,28.56,28.49,13,3959,USA,Mech Tech,5,USA,38.46
frc3965,24,24.32,23.35,23.76,13,3965,USA,Sultans,3,USA,23.08
frc3966,21.71,22.09,25.64,24.05,13,3966,USA,L&N STEMpunks,2,USA,15.38
frc3970,27.96,28.56,28.89,27.89,13,3970,USA,Duncan Dynamics,4,USA,30.77
frc3985,19.43,19.5,19.92,19,13,3985,Canada,Sonic Howl,1,Canada,7.69
frc3986,23.56,23.67,24.42,26.34,13,3986,Canada,Express-O,2,Canada,15.38
frc399,27.86,28.95,25.4,28.59,25,399,USA,Eagle Robotics,18,USA,72
frc3990,31.23,31.87,33.86,32.79,13,3990,Canada,Tech for Kids,9,Canada,69.23
frc3996,26.67,26.59,28.04,27.23,13,3996,Canada,RIKITIK,3,Canada,23.08
frc4,22.28,24.09,18.73,22.22,28,4,USA,Team 4 ELEMENT,5,USA,17.86
frc4003,31.07,31.59,29.59,30.31,13,4003,USA,TriSonics,7,USA,53.85
frc4004,25.71,26.26,27.64,28.14,13,4004,USA,M.A.R.S. Rovers,2,USA,15.38
frc4005,21.7,21.44,19.17,20.15,13,4005,USA,Hostile Gato Robotics,2,USA,15.38
frc4009,27.06,26.9,27.15,27.33,13,4009,USA,Duluth DNA Robotics,2,USA,15.38
frc401,26.04,25.95,26.88,26.72,25,401,USA,Copperhead Robotics,10,USA,40
frc4010,18.91,19.54,18.16,17.57,13,4010,Mexico,PrepaTec - Nautilus,6,Central/South America,46.15
frc4011,21.32,20.48,23.18,23.48,13,4011,USA,πρbοtics   (Pi Robotics),3,USA,23.08
frc4013,21.19,22.4,23.61,23.38,13,4013,USA,Clockwork Mania,8,USA,61.54
frc4020,27.21,27.74,29.37,29.8,13,4020,USA,Cyber Tribe,3,USA,23.08
frc4021,20.13,20.67,20.74,21.78,13,4021,USA,igKnightion,1,USA,7.69
frc4026,23.52,23.55,26.6,26.73,13,4026,USA,Decatur Robotics,3,USA,23.08
frc4027,25.4,25.43,26.14,25.57,13,4027,USA,Centre Punch,2,USA,15.38
frc4028,35.04,34.92,35.72,33.93,13,4028,USA,The Beak Squad,9,USA,69.23
frc4039,35.35,36.06,38.87,40.33,13,4039,Canada,MakeShift Robotics,9,Canada,69.23
frc404,21.16,24.21,18.92,23.92,25,404,USA,⚒️   404 Not Found  ⚒️,2,USA,8
frc4043,22.48,23.18,18.73,21.2,13,4043,USA,NerdHerd,3,USA,23.08
frc4048,27.19,27.91,25.59,27.37,13,4048,USA,Redshift,1,USA,7.69
frc4050,26.39,26.46,27.69,27.92,13,4050,USA,Biohazard,1,USA,7.69
frc4060,21.45,22.39,23.94,23.88,13,4060,USA,Bearcat Robotics,3,USA,23.08
frc4061,27.2,27.5,28.86,27.56,13,4061,USA,SciBorgs,5,USA,38.46
frc4063,26.52,27.46,27.08,26.9,13,4063,USA,TriKzR4Kidz,7,USA,53.85
frc4068,22.09,22.74,24.01,25.06,13,4068,USA,Bearbotics,1,USA,7.69
frc4069,27.11,28.47,28.07,27.89,13,4069,Canada,Lo-Ellen Robotics,3,Canada,23.08
frc4079,20.99,22.84,22.78,24.17,13,4079,USA,Quantum Leap,1,USA,7.69
frc4085,28.5,28.71,27.45,29.82,13,4085,USA,Technical Difficulties,2,USA,15.38
frc4087,22.28,23.44,21.52,21.9,13,4087,USA,Voodoo Voltage,2,USA,15.38
frc4089,24.81,25.71,27.19,28.25,13,4089,USA,Stealth Robotics,3,USA,23.08
frc4091,21.27,23.36,19.12,20.8,13,4091,Dominican Republic,DRIFT,5,Central/South America,38.46
frc4096,26.42,26.1,27.69,28.02,13,4096,USA,Ctrl-Z,3,USA,23.08
frc4099,24.51,24.68,25.66,24.66,13,4099,USA,The Falcons,5,USA,38.46
frc41,21.7,22.32,21.09,24.38,28,41,USA,RoboWarriors,8,USA,28.57
frc4112,21.32,22.71,22.04,22.46,13,4112,USA,EagleBots,3,USA,23.08
frc4118,18.17,19.59,18.1,20.09,13,4118,USA,Roaring Riptide,1,USA,7.69
frc4121,21.08,22.59,21.01,21.96,13,4121,USA,Viking  Robotics,1,USA,7.69
frc4122,25.02,25.65,25.44,25.57,13,4122,USA,Ossining O-Bots,8,USA,61.54
frc4125,24.45,25.84,25.25,25.93,13,4125,USA,Confidential,8,USA,61.54
frc4130,31.24,31.22,29.82,29.32,13,4130,USA,The Blue Devils,6,USA,46.15
frc4131,22.38,23.14,24.62,24.54,13,4131,USA,Iron Patriots,3,USA,23.08
frc4135,23.17,23.93,21.93,22.99,13,4135,USA,Iron Patriots,5,USA,38.46
frc4143,32.78,33.46,30.12,31.7,13,4143,USA,MARS/WARS,6,USA,46.15
frc4145,27.35,27.54,29.56,29.34,13,4145,USA,WorBots,4,USA,30.77
frc4146,24.2,25.19,24.65,23.42,13,4146,USA,Sabercats,5,USA,38.46
frc4150,23.12,22.99,25.48,23.95,13,4150,USA,FRobotics,1,USA,7.69
frc4153,21.26,21.73,21.16,23.15,13,4153,USA,Project Y,2,USA,15.38
frc4159,23.26,24.45,22.52,23.74,13,4159,USA,CardinalBotics,7,USA,53.85
frc4171,19.79,22.3,18.2,23.4,13,4171,USA,BayBots,2,USA,15.38
frc4175,20.93,22.41,23.64,24.98,13,4175,USA,Coded Summit,1,USA,7.69
frc4176,23.56,24.59,23.48,23.57,13,4176,USA,Iron Tigers,2,USA,15.38
frc418,24.33,24.71,25.78,25.99,25,418,USA,Purple Haze,8,USA,32
frc4180,20.07,21.11,18.09,19.85,13,4180,USA,Iron Riders,1,USA,7.69
frc4183,24.25,25.11,21.71,22.76,13,4183,USA,Bit Buckets,4,USA,30.77
frc4188,26.08,27.83,25.71,27.25,13,4188,USA,Columbus Space Program,8,USA,61.54
frc4189,24.16,24.22,23.32,23.66,13,4189,USA,Chargers,2,USA,15.38
frc4191,18.93,18.92,18.7,20.34,13,4191,Türkiye,IMC,3,Middle East,23.08
frc4192,23.87,23.91,25.44,24.2,13,4192,USA,Jaguar Robotics,2,USA,15.38
frc4198,25.03,25.73,24.98,23.98,13,4198,USA,RoboCats 4198,3,USA,23.08
frc4201,29.63,30.19,27.45,26.84,13,4201,USA,The Vitruvian Bots,6,USA,46.15
frc4206,25.33,25.89,22.59,23.07,13,4206,USA,Robo Vikes,5,USA,38.46
frc4207,22.15,23.03,22.27,23.66,13,4207,USA,PyroBotics,2,USA,15.38
frc4213,26.8,27.68,27.19,28.52,13,4213,USA,MetalCow Robotics,4,USA,30.77
frc4215,20.81,21.64,22.15,21.2,13,4215,USA,TRIBOTS,1,USA,7.69
frc4216,26.99,26.5,29.74,27.58,13,4216,USA,Blue Ops Robotics,1,USA,7.69
frc4219,18.84,19.75,18.02,18.95,13,4219,USA,RED!,1,USA,7.69
